Approval,Interest,Debt-to-Income Ratio_z,FICO Score_z,Request Amount_z,Combine,Approval3
"F",4050.000000,1.723157,-0.680223,-0.467566,-8.768739,"1 - Denied"
"F",6750.000000,1.723157,-0.680223,0.166124,-8.673229,"1 - Denied"
"F",2250.000000,1.723157,-0.665758,-0.890027,-8.997641,"1 - Denied"
"F",2250.000000,1.723157,-0.665758,-0.890027,-8.997641,"1 - Denied"
"F",3600.000000,1.723157,-0.665758,-0.573181,-8.765836,"1 - Denied"
"F",4500.000000,1.723157,-0.665758,-0.361951,-8.667072,"1 - Denied"
"F",6300.000000,1.723157,-0.665758,0.060509,-8.603398,"1 - Denied"
"F",900.000000,1.723157,-0.651292,-1.206872,-9.271974,"1 - Denied"
"F",1800.000000,1.723157,-0.651292,-0.995642,-9.039356,"1 - Denied"
"F",1800.000000,1.723157,-0.651292,-0.995642,-9.039356,"1 - Denied"
"F",6750.000000,1.723157,-0.651292,0.166124,-8.557503,"1 - Denied"
"F",14850.000000,1.723157,-0.651292,2.067195,-10.680353,"1 - Denied"
"F",7650.000000,1.723157,-0.636826,0.377354,-8.557040,"1 - Denied"
"F",11250.000000,1.723157,-0.636826,1.222275,-9.232820,"1 - Denied"
"F",1350.000000,1.723157,-0.622361,-1.101257,-9.034362,"1 - Denied"
"F",5850.000000,1.723157,-0.622361,-0.045106,-8.428997,"1 - Denied"
"F",7650.000000,1.723157,-0.622361,0.377354,-8.499177,"1 - Denied"
"F",4950.000000,1.723157,-0.607895,-0.256336,-8.402971,"1 - Denied"
"F",15300.000000,1.723157,-0.607895,2.172810,-10.730669,"1 - Denied"
"F",5850.000000,1.723157,-0.535567,-0.045106,-8.081820,"1 - Denied"
"F",1800.000000,1.723157,-0.521101,-0.995642,-8.518592,"1 - Denied"
"F",1800.000000,1.723157,-0.521101,-0.995642,-8.518592,"1 - Denied"
"F",3150.000000,1.723157,-0.521101,-0.678797,-8.253323,"1 - Denied"
"F",3150.000000,1.723157,-0.521101,-0.678797,-8.253323,"1 - Denied"
"F",4950.000000,1.723157,-0.521101,-0.256336,-8.055794,"1 - Denied"
"F",6750.000000,1.723157,-0.521101,0.166124,-8.036739,"1 - Denied"
"F",11250.000000,1.723157,-0.521101,1.222275,-8.769918,"1 - Denied"
"F",16650.000000,1.723157,-0.521101,2.489656,-11.122133,"1 - Denied"
"F",900.000000,1.723157,-0.506635,-1.206872,-8.693347,"1 - Denied"
"F",1350.000000,1.723157,-0.506635,-1.101257,-8.571461,"1 - Denied"
"F",3150.000000,1.723157,-0.506635,-0.678797,-8.195460,"1 - Denied"
"F",5850.000000,1.723157,-0.506635,-0.045106,-7.966095,"1 - Denied"
"F",7200.000000,1.723157,-0.506635,0.271739,-8.001999,"1 - Denied"
"F",8550.000000,1.723157,-0.506635,0.588584,-8.138293,"1 - Denied"
"F",13050.000000,1.723157,-0.506635,1.644735,-9.317654,"1 - Denied"
"F",450.000000,1.723157,-0.492170,-1.312487,-8.768526,"1 - Denied"
"F",4050.000000,1.723157,-0.492170,-0.467566,-8.016524,"1 - Denied"
"F",4950.000000,1.723157,-0.492170,-0.256336,-7.940069,"1 - Denied"
"F",6750.000000,1.723157,-0.492170,0.166124,-7.921013,"1 - Denied"
"F",11700.000000,1.723157,-0.492170,1.327890,-8.788861,"1 - Denied"
"F",2250.000000,1.723157,-0.463238,-0.890027,-8.187563,"1 - Denied"
"F",4500.000000,1.723157,-0.463238,-0.361951,-7.856994,"1 - Denied"
"F",14850.000000,1.723157,-0.463238,2.067195,-9.928138,"1 - Denied"
"F",3150.000000,1.723157,-0.448773,-0.678797,-7.964009,"1 - Denied"
"F",4950.000000,1.723157,-0.448773,-0.256336,-7.766481,"1 - Denied"
"F",11250.000000,1.723157,-0.448773,1.222275,-8.480605,"1 - Denied"
"F",16650.000000,1.723157,-0.448773,2.489656,-10.832819,"1 - Denied"
"F",3150.000000,1.723157,-0.434307,-0.678797,-7.906146,"1 - Denied"
"F",6750.000000,1.723157,-0.434307,0.166124,-7.689563,"1 - Denied"
"F",8550.000000,1.723157,-0.434307,0.588584,-7.848980,"1 - Denied"
"F",7200.000000,1.723157,-0.419841,0.271739,-7.654822,"1 - Denied"
"F",9000.000000,1.723157,-0.419841,0.694199,-7.858858,"1 - Denied"
"F",10800.000000,1.723157,-0.419841,1.116660,-8.241366,"1 - Denied"
"F",11250.000000,1.723157,-0.419841,1.222275,-8.364879,"1 - Denied"
"F",14400.000000,1.723157,-0.419841,1.961580,-9.541800,"1 - Denied"
"F",7200.000000,1.723157,-0.405376,0.271739,-7.596960,"1 - Denied"
"F",12600.000000,1.723157,-0.405376,1.539120,-8.744484,"1 - Denied"
"F",12600.000000,1.723157,-0.405376,1.539120,-8.744484,"1 - Denied"
"F",2250.000000,1.723157,-0.390910,-0.890027,-7.898250,"1 - Denied"
"F",3600.000000,1.723157,-0.390910,-0.573181,-7.666444,"1 - Denied"
"F",6750.000000,1.723157,-0.390910,0.166124,-7.515975,"1 - Denied"
"F",8550.000000,1.723157,-0.390910,0.588584,-7.675392,"1 - Denied"
"F",9450.000000,1.723157,-0.390910,0.799814,-7.822028,"1 - Denied"
"F",14850.000000,1.723157,-0.390910,2.067195,-9.638824,"1 - Denied"
"F",900.000000,1.723157,-0.376444,-1.206872,-8.172583,"1 - Denied"
"F",5400.000000,1.723157,-0.376444,-0.150721,-7.455672,"1 - Denied"
"F",4500.000000,1.723157,-0.361978,-0.361951,-7.451955,"1 - Denied"
"F",5400.000000,1.723157,-0.361978,-0.150721,-7.397809,"1 - Denied"
"F",7200.000000,1.723157,-0.361978,0.271739,-7.423372,"1 - Denied"
"F",9450.000000,1.723157,-0.361978,0.799814,-7.706302,"1 - Denied"
"F",14850.000000,1.723157,-0.361978,2.067195,-9.523099,"1 - Denied"
"F",1800.000000,1.723157,-0.347513,-0.995642,-7.824239,"1 - Denied"
"F",1800.000000,1.723157,-0.347513,-0.995642,-7.824239,"1 - Denied"
"F",1800.000000,1.723157,-0.347513,-0.995642,-7.824239,"1 - Denied"
"F",3150.000000,1.723157,-0.347513,-0.678797,-7.558970,"1 - Denied"
"F",4950.000000,1.723157,-0.347513,-0.256336,-7.361442,"1 - Denied"
"F",5850.000000,1.723157,-0.347513,-0.045106,-7.329605,"1 - Denied"
"F",15750.000000,1.723157,-0.347513,2.278425,-9.924199,"1 - Denied"
"F",1800.000000,1.723157,-0.333047,-0.995642,-7.766376,"1 - Denied"
"F",3150.000000,1.723157,-0.333047,-0.678797,-7.501107,"1 - Denied"
"F",5400.000000,1.723157,-0.333047,-0.150721,-7.282084,"1 - Denied"
"F",7200.000000,1.723157,-0.333047,0.271739,-7.307646,"1 - Denied"
"F",9000.000000,1.723157,-0.333047,0.694199,-7.511682,"1 - Denied"
"F",16650.000000,1.723157,-0.333047,2.489656,-10.369917,"1 - Denied"
"F",6750.000000,1.723157,-0.318581,0.166124,-7.226661,"1 - Denied"
"F",8550.000000,1.723157,-0.318581,0.588584,-7.386078,"1 - Denied"
"F",10350.000000,1.723157,-0.318581,1.011045,-7.723968,"1 - Denied"
"F",4050.000000,1.723157,-0.304116,-0.467566,-7.264309,"1 - Denied"
"F",6750.000000,1.723157,-0.304116,0.166124,-7.168798,"1 - Denied"
"F",7200.000000,1.723157,-0.304116,0.271739,-7.191921,"1 - Denied"
"F",12150.000000,1.723157,-0.304116,1.433505,-8.182468,"1 - Denied"
"F",15750.000000,1.723157,-0.304116,2.278425,-9.750611,"1 - Denied"
"F",4050.000000,1.723157,-0.289650,-0.467566,-7.206446,"1 - Denied"
"F",6300.000000,1.723157,-0.289650,0.060509,-7.098968,"1 - Denied"
"F",8100.000000,1.723157,-0.289650,0.482969,-7.213767,"1 - Denied"
"F",2250.000000,1.723157,-0.275184,-0.890027,-7.435348,"1 - Denied"
"F",3600.000000,1.723157,-0.275184,-0.573181,-7.203543,"1 - Denied"
"F",5850.000000,1.723157,-0.275184,-0.045106,-7.040292,"1 - Denied"
"F",7650.000000,1.723157,-0.275184,0.377354,-7.110472,"1 - Denied"
"F",9900.000000,1.723157,-0.275184,0.905430,-7.449176,"1 - Denied"
"F",10350.000000,1.723157,-0.275184,1.011045,-7.550380,"1 - Denied"
"F",10800.000000,1.723157,-0.275184,1.116660,-7.662739,"1 - Denied"
"F",13950.000000,1.723157,-0.275184,1.855965,-8.761578,"1 - Denied"
"F",17550.000000,1.723157,-0.275184,2.700886,-10.686666,"1 - Denied"
"F",16650.000000,1.723157,-0.260719,2.489656,-10.080604,"1 - Denied"
"F",450.000000,1.723157,-0.246253,-1.312487,-7.784860,"1 - Denied"
"F",2250.000000,1.723157,-0.246253,-0.890027,-7.319623,"1 - Denied"
"F",2700.000000,1.723157,-0.246253,-0.784412,-7.231200,"1 - Denied"
"F",4050.000000,1.723157,-0.246253,-0.467566,-7.032858,"1 - Denied"
"F",4500.000000,1.723157,-0.246253,-0.361951,-6.989053,"1 - Denied"
"F",11250.000000,1.723157,-0.246253,1.222275,-7.670527,"1 - Denied"
"F",14850.000000,1.723157,-0.246253,2.067195,-9.060197,"1 - Denied"
"F",15750.000000,1.723157,-0.246253,2.278425,-9.519160,"1 - Denied"
"F",15750.000000,1.723157,-0.246253,2.278425,-9.519160,"1 - Denied"
"F",17550.000000,1.723157,-0.246253,2.700886,-10.570941,"1 - Denied"
"F",2250.000000,1.723157,-0.231787,-0.890027,-7.261760,"1 - Denied"
"F",4050.000000,1.723157,-0.231787,-0.467566,-6.974995,"1 - Denied"
"F",5400.000000,1.723157,-0.231787,-0.150721,-6.877045,"1 - Denied"
"F",14850.000000,1.723157,-0.231787,2.067195,-9.002334,"1 - Denied"
"F",15300.000000,1.723157,-0.231787,2.172810,-9.226239,"1 - Denied"
"F",1350.000000,1.723157,-0.217322,-1.101257,-7.414207,"1 - Denied"
"F",1800.000000,1.723157,-0.217322,-0.995642,-7.303475,"1 - Denied"
"F",2700.000000,1.723157,-0.217322,-0.784412,-7.115474,"1 - Denied"
"F",14400.000000,1.723157,-0.217322,1.961580,-8.731722,"1 - Denied"
"F",16200.000000,1.723157,-0.217322,2.384040,-9.649648,"1 - Denied"
"F",5400.000000,1.723157,-0.202856,-0.150721,-6.761319,"1 - Denied"
"F",7200.000000,1.723157,-0.202856,0.271739,-6.786882,"1 - Denied"
"F",16200.000000,1.723157,-0.202856,2.384040,-9.591785,"1 - Denied"
"F",4050.000000,1.723157,-0.188390,-0.467566,-6.801407,"1 - Denied"
"F",4950.000000,1.723157,-0.188390,-0.256336,-6.724952,"1 - Denied"
"F",6750.000000,1.723157,-0.188390,0.166124,-6.705897,"1 - Denied"
"F",8550.000000,1.723157,-0.188390,0.588584,-6.865314,"1 - Denied"
"F",9000.000000,1.723157,-0.188390,0.694199,-6.933054,"1 - Denied"
"F",450.000000,1.723157,-0.173925,-1.312487,-7.495546,"1 - Denied"
"F",3150.000000,1.723157,-0.173925,-0.678797,-6.864618,"1 - Denied"
"F",3150.000000,1.723157,-0.173925,-0.678797,-6.864618,"1 - Denied"
"F",5850.000000,1.723157,-0.173925,-0.045106,-6.635253,"1 - Denied"
"F",11700.000000,1.723157,-0.173925,1.327890,-7.515881,"1 - Denied"
"F",3150.000000,1.723157,-0.159459,-0.678797,-6.806755,"1 - Denied"
"F",3150.000000,1.723157,-0.159459,-0.678797,-6.806755,"1 - Denied"
"F",7650.000000,1.723157,-0.159459,0.377354,-6.647571,"1 - Denied"
"F",13500.000000,1.723157,-0.159459,1.750350,-8.108235,"1 - Denied"
"F",14400.000000,1.723157,-0.159459,1.961580,-8.500271,"1 - Denied"
"F",2250.000000,1.723157,-0.144993,-0.890027,-6.914584,"1 - Denied"
"F",4050.000000,1.723157,-0.144993,-0.467566,-6.627819,"1 - Denied"
"F",6750.000000,1.723157,-0.144993,0.166124,-6.532309,"1 - Denied"
"F",9450.000000,1.723157,-0.144993,0.799814,-6.838362,"1 - Denied"
"F",11250.000000,1.723157,-0.144993,1.222275,-7.265488,"1 - Denied"
"F",4950.000000,1.723157,-0.130528,-0.256336,-6.493501,"1 - Denied"
"F",8100.000000,1.723157,-0.130528,0.482969,-6.577277,"1 - Denied"
"F",10800.000000,1.723157,-0.130528,1.116660,-7.084112,"1 - Denied"
"F",13500.000000,1.723157,-0.130528,1.750350,-7.992510,"1 - Denied"
"F",17100.000000,1.723157,-0.130528,2.595271,-9.828362,"1 - Denied"
"F",4050.000000,1.723157,-0.116062,-0.467566,-6.512094,"1 - Denied"
"F",4500.000000,1.723157,-0.116062,-0.361951,-6.468289,"1 - Denied"
"F",12150.000000,1.723157,-0.116062,1.433505,-7.430253,"1 - Denied"
"F",15300.000000,1.723157,-0.116062,2.172810,-8.763337,"1 - Denied"
"F",2700.000000,1.723157,-0.101596,-0.784412,-6.652573,"1 - Denied"
"F",9000.000000,1.723157,-0.101596,0.694199,-6.585878,"1 - Denied"
"F",12150.000000,1.723157,-0.101596,1.433505,-7.372390,"1 - Denied"
"F",12600.000000,1.723157,-0.101596,1.539120,-7.529367,"1 - Denied"
"F",6300.000000,1.723157,-0.087131,0.060509,-6.288890,"1 - Denied"
"F",6300.000000,1.723157,-0.087131,0.060509,-6.288890,"1 - Denied"
"F",6750.000000,1.723157,-0.087131,0.166124,-6.300858,"1 - Denied"
"F",9450.000000,1.723157,-0.087131,0.799814,-6.606911,"1 - Denied"
"F",11700.000000,1.723157,-0.087131,1.327890,-7.168705,"1 - Denied"
"F",11700.000000,1.723157,-0.087131,1.327890,-7.168705,"1 - Denied"
"F",11700.000000,1.723157,-0.087131,1.327890,-7.168705,"1 - Denied"
"F",13050.000000,1.723157,-0.087131,1.644735,-7.639636,"1 - Denied"
"F",17550.000000,1.723157,-0.087131,2.700886,-9.934451,"1 - Denied"
"F",2250.000000,1.723157,-0.072665,-0.890027,-6.625270,"1 - Denied"
"F",7200.000000,1.723157,-0.072665,0.271739,-6.266118,"1 - Denied"
"F",9450.000000,1.723157,-0.072665,0.799814,-6.549048,"1 - Denied"
"F",10800.000000,1.723157,-0.072665,1.116660,-6.852661,"1 - Denied"
"F",13950.000000,1.723157,-0.072665,1.855965,-7.951500,"1 - Denied"
"F",8550.000000,1.723157,-0.058199,0.588584,-6.344549,"1 - Denied"
"F",16200.000000,1.723157,-0.058199,2.384040,-9.013158,"1 - Denied"
"F",450.000000,1.723157,-0.043734,-1.312487,-6.974782,"1 - Denied"
"F",9450.000000,1.723157,-0.043734,0.799814,-6.433323,"1 - Denied"
"F",15750.000000,1.723157,-0.043734,2.278425,-8.709082,"1 - Denied"
"F",16200.000000,1.723157,-0.043734,2.384040,-8.955295,"1 - Denied"
"F",900.000000,1.723157,-0.029268,-1.206872,-6.783878,"1 - Denied"
"F",2250.000000,1.723157,-0.029268,-0.890027,-6.451682,"1 - Denied"
"F",2250.000000,1.723157,-0.029268,-0.890027,-6.451682,"1 - Denied"
"F",7650.000000,1.723157,-0.029268,0.377354,-6.126806,"1 - Denied"
"F",13050.000000,1.723157,-0.029268,1.644735,-7.408185,"1 - Denied"
"F",450.000000,1.723157,-0.014802,-1.312487,-6.859057,"1 - Denied"
"F",4950.000000,1.723157,-0.014802,-0.256336,-6.030600,"1 - Denied"
"F",5400.000000,1.723157,-0.014802,-0.150721,-6.009104,"1 - Denied"
"F",6300.000000,1.723157,-0.014802,0.060509,-5.999576,"1 - Denied"
"F",6750.000000,1.723157,-0.014802,0.166124,-6.011544,"1 - Denied"
"F",6750.000000,1.723157,-0.014802,0.166124,-6.011544,"1 - Denied"
"F",10800.000000,1.723157,-0.014802,1.116660,-6.621210,"1 - Denied"
"F",11700.000000,1.723157,-0.014802,1.327890,-6.879391,"1 - Denied"
"F",900.000000,1.723157,-0.000337,-1.206872,-6.668153,"1 - Denied"
"F",3600.000000,1.723157,-0.000337,-0.573181,-6.104151,"1 - Denied"
"F",4500.000000,1.723157,-0.000337,-0.361951,-6.005387,"1 - Denied"
"F",8100.000000,1.723157,-0.000337,0.482969,-6.056513,"1 - Denied"
"F",10800.000000,1.723157,-0.000337,1.116660,-6.563347,"1 - Denied"
"F",3600.000000,1.723157,0.014129,-0.573181,-6.046289,"1 - Denied"
"F",9900.000000,1.723157,0.014129,0.905430,-6.291922,"1 - Denied"
"F",10800.000000,1.723157,0.014129,1.116660,-6.505485,"1 - Denied"
"F",11700.000000,1.723157,0.014129,1.327890,-6.763666,"1 - Denied"
"F",15750.000000,1.723157,0.014129,2.278425,-8.477631,"1 - Denied"
"F",16200.000000,1.723157,0.014129,2.384040,-8.723845,"1 - Denied"
"F",2700.000000,1.723157,0.028595,-0.784412,-6.131808,"1 - Denied"
"F",4050.000000,1.723157,0.028595,-0.467566,-5.933467,"1 - Denied"
"F",11250.000000,1.723157,0.028595,1.222275,-6.571135,"1 - Denied"
"F",12150.000000,1.723157,0.028595,1.433505,-6.851626,"1 - Denied"
"F",4950.000000,1.723157,0.043060,-0.256336,-5.799149,"1 - Denied"
"F",4950.000000,1.723157,0.043060,-0.256336,-5.799149,"1 - Denied"
"F",7650.000000,1.723157,0.043060,0.377354,-5.837493,"1 - Denied"
"F",11250.000000,1.723157,0.043060,1.222275,-6.513273,"1 - Denied"
"F",1350.000000,1.723157,0.057526,-1.101257,-6.314815,"1 - Denied"
"F",1800.000000,1.723157,0.057526,-0.995642,-6.204083,"1 - Denied"
"F",3600.000000,1.723157,0.057526,-0.573181,-5.872701,"1 - Denied"
"F",6300.000000,1.723157,0.057526,0.060509,-5.710263,"1 - Denied"
"F",8550.000000,1.723157,0.057526,0.588584,-5.881648,"1 - Denied"
"F",15750.000000,1.723157,0.057526,2.278425,-8.304043,"1 - Denied"
"F",1350.000000,1.723157,0.071992,-1.101257,-6.256953,"1 - Denied"
"F",1350.000000,1.723157,0.071992,-1.101257,-6.256953,"1 - Denied"
"F",6300.000000,1.723157,0.071992,0.060509,-5.652400,"1 - Denied"
"F",8100.000000,1.723157,0.071992,0.482969,-5.767199,"1 - Denied"
"F",17100.000000,1.723157,0.071992,2.595271,-9.018284,"1 - Denied"
"F",3150.000000,1.723157,0.086457,-0.678797,-5.823089,"1 - Denied"
"F",3600.000000,1.723157,0.086457,-0.573181,-5.756975,"1 - Denied"
"F",5400.000000,1.723157,0.086457,-0.150721,-5.604065,"1 - Denied"
"F",9000.000000,1.723157,0.086457,0.694199,-5.833663,"1 - Denied"
"F",11700.000000,1.723157,0.086457,1.327890,-6.474352,"1 - Denied"
"F",16200.000000,1.723157,0.086457,2.384040,-8.434531,"1 - Denied"
"F",16650.000000,1.723157,0.086457,2.489656,-8.691899,"1 - Denied"
"F",450.000000,1.723157,0.100923,-1.312487,-6.396155,"1 - Denied"
"F",4050.000000,1.723157,0.100923,-0.467566,-5.644153,"1 - Denied"
"F",4500.000000,1.723157,0.100923,-0.361951,-5.600348,"1 - Denied"
"F",4950.000000,1.723157,0.100923,-0.256336,-5.567698,"1 - Denied"
"F",7200.000000,1.723157,0.100923,0.271739,-5.571765,"1 - Denied"
"F",9000.000000,1.723157,0.100923,0.694199,-5.775800,"1 - Denied"
"F",13050.000000,1.723157,0.100923,1.644735,-6.887421,"1 - Denied"
"F",5400.000000,1.723157,0.115389,-0.150721,-5.488340,"1 - Denied"
"F",6300.000000,1.723157,0.115389,0.060509,-5.478812,"1 - Denied"
"F",6300.000000,1.723157,0.115389,0.060509,-5.478812,"1 - Denied"
"F",6750.000000,1.723157,0.115389,0.166124,-5.490780,"1 - Denied"
"F",450.000000,1.723157,0.129855,-1.312487,-6.280430,"1 - Denied"
"F",4500.000000,1.723157,0.129855,-0.361951,-5.484623,"1 - Denied"
"F",15750.000000,1.723157,0.129855,2.278425,-8.014730,"1 - Denied"
"F",1800.000000,1.723157,0.144320,-0.995642,-5.856907,"1 - Denied"
"F",9000.000000,1.723157,0.144320,0.694199,-5.602212,"1 - Denied"
"F",450.000000,1.723157,0.158786,-1.312487,-6.164704,"1 - Denied"
"F",900.000000,1.723157,0.158786,-1.206872,-6.031663,"1 - Denied"
"F",1800.000000,1.723157,0.158786,-0.995642,-5.799044,"1 - Denied"
"F",2250.000000,1.723157,0.158786,-0.890027,-5.699467,"1 - Denied"
"F",4500.000000,1.723157,0.158786,-0.361951,-5.368898,"1 - Denied"
"F",10800.000000,1.723157,0.158786,1.116660,-5.926858,"1 - Denied"
"F",10800.000000,1.723157,0.158786,1.116660,-5.926858,"1 - Denied"
"F",2700.000000,1.723157,0.173252,-0.784412,-5.553181,"1 - Denied"
"F",2700.000000,1.723157,0.173252,-0.784412,-5.553181,"1 - Denied"
"F",7200.000000,1.723157,0.173252,0.271739,-5.282452,"1 - Denied"
"F",7200.000000,1.723157,0.173252,0.271739,-5.282452,"1 - Denied"
"F",7650.000000,1.723157,0.173252,0.377354,-5.316729,"1 - Denied"
"F",9900.000000,1.723157,0.173252,0.905430,-5.655432,"1 - Denied"
"F",450.000000,1.723157,0.187717,-1.312487,-6.048979,"1 - Denied"
"F",2250.000000,1.723157,0.187717,-0.890027,-5.583741,"1 - Denied"
"F",5400.000000,1.723157,0.187717,-0.150721,-5.199026,"1 - Denied"
"F",450.000000,1.723157,0.202183,-1.312487,-5.991116,"1 - Denied"
"F",2700.000000,1.723157,0.202183,-0.784412,-5.437456,"1 - Denied"
"F",4950.000000,1.723157,0.202183,-0.256336,-5.162659,"1 - Denied"
"F",5850.000000,1.723157,0.202183,-0.045106,-5.130822,"1 - Denied"
"F",8100.000000,1.723157,0.202183,0.482969,-5.246435,"1 - Denied"
"F",11250.000000,1.723157,0.202183,1.222275,-5.876783,"1 - Denied"
"F",12600.000000,1.723157,0.202183,1.539120,-6.314250,"1 - Denied"
"F",14400.000000,1.723157,0.202183,1.961580,-7.053703,"1 - Denied"
"F",15750.000000,1.723157,0.202183,2.278425,-7.725416,"1 - Denied"
"F",2250.000000,1.723157,0.216649,-0.890027,-5.468016,"1 - Denied"
"F",4500.000000,1.723157,0.216649,-0.361951,-5.137447,"1 - Denied"
"F",9000.000000,1.723157,0.216649,0.694199,-5.312899,"1 - Denied"
"F",9900.000000,1.723157,0.216649,0.905430,-5.481844,"1 - Denied"
"F",14400.000000,1.723157,0.216649,1.961580,-6.995841,"1 - Denied"
"F",15300.000000,1.723157,0.216649,2.172810,-7.432495,"1 - Denied"
"F",16650.000000,1.723157,0.216649,2.489656,-8.171135,"1 - Denied"
"F",11700.000000,1.723157,0.231114,1.327890,-5.895725,"1 - Denied"
"F",13950.000000,1.723157,0.231114,1.855965,-6.736383,"1 - Denied"
"F",15750.000000,1.723157,0.231114,2.278425,-7.609691,"1 - Denied"
"F",1800.000000,1.723157,0.245580,-0.995642,-5.451868,"1 - Denied"
"F",3600.000000,1.723157,0.245580,-0.573181,-5.120485,"1 - Denied"
"F",4050.000000,1.723157,0.245580,-0.467566,-5.065526,"1 - Denied"
"F",6750.000000,1.723157,0.245580,0.166124,-4.970016,"1 - Denied"
"F",9000.000000,1.723157,0.245580,0.694199,-5.197173,"1 - Denied"
"F",13050.000000,1.723157,0.245580,1.644735,-6.308794,"1 - Denied"
"F",13050.000000,1.723157,0.245580,1.644735,-6.308794,"1 - Denied"
"F",15750.000000,1.723157,0.245580,2.278425,-7.551828,"1 - Denied"
"F",4950.000000,1.723157,0.260046,-0.256336,-4.931208,"1 - Denied"
"F",7200.000000,1.723157,0.260046,0.271739,-4.935275,"1 - Denied"
"F",7200.000000,1.723157,0.260046,0.271739,-4.935275,"1 - Denied"
"F",7650.000000,1.723157,0.260046,0.377354,-4.969552,"1 - Denied"
"F",15750.000000,1.723157,0.260046,2.278425,-7.493965,"1 - Denied"
"F",1350.000000,1.723157,0.274511,-1.101257,-5.446875,"1 - Denied"
"F",11700.000000,1.723157,0.274511,1.327890,-5.722137,"1 - Denied"
"F",12600.000000,1.723157,0.274511,1.539120,-6.024937,"1 - Denied"
"F",3150.000000,1.723157,0.288977,-0.678797,-5.013011,"1 - Denied"
"F",4050.000000,1.723157,0.288977,-0.467566,-4.891938,"1 - Denied"
"F",4050.000000,1.723157,0.288977,-0.467566,-4.891938,"1 - Denied"
"F",6300.000000,1.723157,0.288977,0.060509,-4.784459,"1 - Denied"
"F",11700.000000,1.723157,0.288977,1.327890,-5.664274,"1 - Denied"
"F",5400.000000,1.723157,0.303443,-0.150721,-4.736125,"1 - Denied"
"F",9450.000000,1.723157,0.303443,0.799814,-5.044618,"1 - Denied"
"F",10350.000000,1.723157,0.303443,1.011045,-5.235872,"1 - Denied"
