type,quality,alcohol_z,chlorides_z,citric acid_z,density_z,fixed acidity_z,free sulfur dioxide_z,pH_z,residual sugar_z,sulphates_z,total sulfur dioxide_z,volatile acidity_z,Training
"white",5,-0.793248,-0.044300,0.822225,0.124239,-0.614430,1.220858,-0.773599,0.869790,-0.359241,0.868422,-0.077047,0.251304
"white",5,-0.793248,-0.044300,1.297658,0.172781,-0.614430,1.276752,-0.648679,0.621279,-0.557696,1.096916,0.042198,0.357451
"white",6,-0.793248,-0.017462,-0.128641,0.304537,-0.003860,-0.232377,1.350035,0.395360,-0.888454,-0.168591,-1.358931,0.393970
"white",6,-0.793248,-0.017462,0.007197,1.830134,-0.080181,1.053177,0.912816,2.677140,-1.020757,0.762963,-0.732895,0.117576
"white",5,-0.793248,0.009375,-0.264479,0.408555,-0.156502,-0.735420,1.724793,0.282401,-0.623848,-0.203744,-1.329120,0.649824
"white",6,-0.793248,0.009375,-0.128641,-0.527607,0.148782,0.158878,-0.648679,-0.824601,-0.226938,0.358704,-0.911762,0.369943
"white",6,-0.793248,0.009375,-0.128641,1.136681,-0.232824,1.109071,1.037735,1.027933,-1.020757,1.237528,-1.090630,0.738456
"white",5,-0.793248,0.009375,0.686387,0.339209,-0.385466,-0.288271,-0.398840,0.304993,-0.557696,0.587198,-0.196292,0.374738
"white",5,-0.793248,0.036212,0.686387,0.304537,-0.385466,-0.176483,-0.398840,0.304993,-0.623848,0.639927,-0.077047,0.499345
"white",6,-0.793248,0.116724,0.618468,0.269864,-0.385466,-0.455952,-0.398840,0.282401,-0.425393,0.604774,0.161443,0.208348
"white",5,-0.793248,0.143561,0.143035,0.720609,0.301425,0.550134,-0.086541,0.960157,-0.954605,0.200515,-1.269497,0.561460
"white",6,-0.793248,0.277747,0.686387,0.443227,0.148782,0.494240,0.475597,0.304993,-1.351515,1.712093,-0.911762,0.675070
"white",5,-0.793248,0.304584,1.025982,-0.042190,0.301425,-1.406144,-0.773599,-0.779417,-0.557696,-1.047415,-0.494405,0.485216
"white",6,-0.793248,0.385095,-0.128641,-0.735643,-1.301321,-0.176483,-0.523760,-0.576091,-0.160786,0.235668,-0.047236,0.318158
"white",4,-0.793248,0.733979,-0.875749,0.221322,-0.614430,-0.511845,1.662334,-0.689050,0.633033,1.342987,-0.434782,0.177219
"white",7,-0.793248,0.921839,0.143035,-0.250226,-0.614430,0.661921,0.163298,-0.802009,-0.293090,0.358704,-1.031007,0.140486
"white",6,-0.793248,0.975514,0.143035,-0.250226,-0.614430,0.717815,0.163298,-0.802009,-0.293090,0.376280,-1.031007,0.656769
"white",5,-0.793248,1.002351,-0.128641,0.859300,-0.309145,-0.400058,-0.836059,1.524954,-0.623848,-0.309203,0.638423,0.434832
"white",5,-0.793248,1.056025,0.278873,0.658198,-0.385466,-0.679526,-0.711139,1.457179,-0.293090,-0.397085,0.936535,0.648911
"white",5,-0.793248,1.082862,-0.739911,-0.215553,-0.614430,-0.511845,-0.960979,0.011298,-0.491544,-0.168591,-0.792517,0.035030
"white",6,-0.793248,1.109699,-0.536154,-0.139273,-0.309145,0.326559,-0.461300,-0.101661,-0.293090,0.218092,-0.434782,0.667474
"white",5,-0.765182,0.250909,-0.604073,-0.645494,-0.919715,-0.455952,0.475597,-0.892377,-0.425393,0.587198,0.399933,0.503039
"white",6,-0.709051,-0.849415,0.346792,-0.596953,-0.919715,0.717815,1.474954,-0.802009,-0.160786,0.042327,-1.090630,0.513960
"white",7,-0.709051,-0.688392,-0.536154,0.443227,-0.690751,0.102985,1.037735,0.768126,0.236123,1.009034,-0.375160,0.341887
"white",5,-0.709051,-0.661555,0.414711,-0.534542,-0.538109,-0.064696,0.413137,-0.847193,0.037668,-0.045555,-0.673272,0.170078
"white",5,-0.709051,-0.661555,0.618468,0.588853,-0.919715,1.109071,-0.523760,1.660505,0.434578,1.132069,0.459555,0.655930
"white",6,-0.709051,-0.634718,-0.332398,1.483408,2.133135,0.829602,-3.147072,2.044567,-0.689999,0.903575,-0.673272,0.241060
"white",6,-0.709051,-0.634718,0.075116,-0.180881,0.911995,-0.791314,-0.523760,-0.802009,-0.756151,-0.291626,-1.090630,0.636129
"white",5,-0.709051,-0.607881,-0.264479,0.113837,-0.767072,0.550134,-0.523760,0.553503,0.434578,1.448446,-0.017425,0.562579
"white",3,-0.709051,-0.607881,0.414711,1.795462,3.506917,-0.847207,-1.835416,1.366811,0.103820,0.147786,-0.673272,0.055976
"white",6,-0.709051,-0.581043,-0.400317,-0.718307,0.148782,-0.679526,-0.648679,-0.869785,-0.822302,-0.309203,-0.732895,0.357406
"white",5,-0.709051,-0.581043,0.278873,0.027155,-0.690751,0.047091,-0.461300,-0.033885,-0.293090,1.237528,-0.017425,0.143399
"white",5,-0.709051,-0.581043,0.550549,0.061828,1.064637,-0.735420,-0.523760,-0.192029,-0.028483,-0.098285,-0.673272,0.511671
"white",5,-0.709051,-0.554206,-1.283263,1.760789,0.606710,1.053177,-1.648036,2.744916,-0.491544,1.835128,-0.554027,0.078596
"white",6,-0.709051,-0.554206,0.618468,0.061828,0.988316,-0.344164,-0.273921,-0.169437,-0.028483,-0.274050,-0.792517,0.507902
"white",6,-0.709051,-0.527369,0.143035,0.581918,1.293601,0.158878,-0.773599,0.463136,-0.557696,0.622351,-0.792517,0.111467
"white",5,-0.709051,-0.527369,0.143035,1.067336,0.683031,0.158878,0.538057,0.734238,0.699184,1.782399,0.638423,0.720948
"white",5,-0.709051,-0.527369,0.210954,1.240699,1.522565,0.214772,-0.836059,1.276443,-1.417666,0.534469,-0.673272,0.623127
"white",6,-0.709051,-0.527369,1.161820,0.304537,-0.614430,0.382453,0.975276,0.304993,-0.028483,0.815692,-0.494405,0.240526
"white",6,-0.709051,-0.500532,0.007197,0.720609,0.225104,1.332645,-1.148358,0.937565,0.169971,1.342987,-0.673272,0.357938
"white",6,-0.709051,-0.473695,-0.604073,0.876636,-0.690751,0.941390,-0.523760,2.225302,-1.219212,0.481739,-0.554027,0.334315
"white",6,-0.709051,-0.473695,0.958063,-0.527607,-0.767072,0.438347,0.975276,-0.779417,-0.160786,0.147786,-1.150252,0.135297
"white",5,-0.709051,-0.446857,0.482630,1.185223,-0.385466,1.723901,0.538057,1.592730,0.302275,2.344846,0.459555,0.595292
"white",5,-0.709051,-0.446857,2.044766,1.968825,0.835674,0.606028,-1.523117,3.208049,0.897639,1.009034,0.459555,0.059092
"white",5,-0.709051,-0.393183,-1.554939,-0.243291,-1.072357,0.326559,-0.461300,0.282401,-0.359241,0.411433,-0.255915,0.409409
"white",6,-0.709051,-0.393183,-0.671992,0.304537,0.148782,-0.232377,-2.272635,1.276443,-1.153060,-0.590426,-0.613650,0.483445
"white",6,-0.709051,-0.393183,0.958063,0.859300,-0.843394,1.723901,-0.336380,1.570138,0.368426,1.676940,0.161443,0.684921
"white",5,-0.709051,-0.393183,1.093901,1.206026,2.362098,-0.120590,-0.211461,-0.643866,0.368426,0.868422,-0.554027,0.212898
"white",6,-0.709051,-0.366346,0.210954,0.623525,-0.614430,0.550134,-0.398840,1.163484,-0.226938,-0.151014,-0.911762,0.515361
"white",5,-0.709051,-0.339509,-1.690777,-0.042190,-1.530285,0.158878,0.662977,0.440544,0.302275,0.569622,1.532760,0.529192
"white",6,-0.709051,-0.339509,-1.690777,-0.007517,-1.453963,0.214772,0.725436,0.463136,0.236123,0.534469,1.443327,0.270513
"white",6,-0.709051,-0.339509,0.143035,0.255995,-0.461787,1.835688,-0.024081,0.598687,-0.359241,1.712093,-0.136670,0.389389
"white",6,-0.709051,-0.312672,-1.690777,-0.042190,-1.377642,0.326559,0.725436,0.440544,0.236123,0.569622,1.473138,0.174983
"white",6,-0.709051,-0.312672,-0.128641,0.720609,0.148782,0.773709,-0.711139,1.208668,0.236123,1.044187,-0.971385,0.659321
"white",6,-0.709051,-0.285834,-0.196560,1.310044,0.606710,-0.232377,0.163298,1.841240,-1.086909,-0.027979,-0.315537,0.678241
"white",5,-0.709051,-0.285834,0.210954,0.339209,-0.003860,0.829602,-0.523760,0.485728,-0.028483,1.114492,-0.196292,0.441068
"white",6,-0.709051,-0.258997,0.007197,0.165846,-0.385466,-0.064696,1.037735,0.079074,-0.491544,0.446586,-0.792517,0.047741
"white",6,-0.709051,-0.258997,0.143035,-0.388917,-0.309145,1.891582,0.475597,-0.530907,0.302275,1.817552,-0.613650,0.469270
"white",6,-0.709051,-0.258997,0.143035,-0.042190,-0.232824,-0.344164,-0.149001,-0.237212,-0.094635,0.235668,-0.673272,0.319787
"white",5,-0.709051,-0.232160,-0.468236,1.032663,-0.385466,2.729987,-0.648679,2.089751,-1.086909,0.604774,-0.971385,0.500459
"white",6,-0.709051,-0.232160,0.007197,-0.250226,-0.614430,0.606028,1.724793,-0.598682,-0.226938,1.501175,-1.031007,0.380848
"white",6,-0.709051,-0.232160,0.210954,0.061828,-0.614430,0.047091,1.287575,-0.033885,1.691458,-0.203744,-1.448365,0.331639
"white",5,-0.709051,-0.205323,0.210954,0.221322,-0.538109,-1.126676,0.787896,-0.779417,-0.160786,0.868422,0.280688,0.064437
"white",6,-0.709051,-0.205323,0.550549,0.720609,0.759352,-1.014888,-1.023438,0.553503,2.022216,-0.678309,-0.673272,0.664422
"white",5,-0.709051,-0.178486,-0.739911,-0.118470,0.606710,-0.344164,-1.023438,-0.237212,-1.020757,0.323551,2.367476,0.298598
"white",6,-0.709051,-0.178486,-0.128641,-0.111535,-0.309145,0.550134,1.100195,0.056482,-0.954605,0.218092,-1.150252,0.028546
"white",4,-0.709051,-0.178486,-0.128641,0.200519,1.369922,-1.294357,-0.711139,-0.802009,-0.557696,1.061763,0.519178,0.175623
"white",6,-0.709051,-0.178486,-0.060722,0.928645,-0.309145,2.171050,-0.024081,1.863832,-0.359241,1.536328,-0.554027,0.005991
"white",5,-0.709051,-0.178486,0.958063,0.249061,0.759352,-0.903101,0.350678,-0.293692,0.302275,-0.221320,-0.554027,0.433940
"white",5,-0.709051,-0.151648,-0.875749,0.512573,-0.080181,1.276752,-0.398840,0.711647,-0.094635,1.272681,-0.494405,0.179768
"white",6,-0.709051,-0.151648,-0.196560,-0.042190,-0.385466,0.047091,1.350035,0.056482,-1.086909,0.130210,-1.269497,0.623280
"white",5,-0.709051,-0.097974,-0.400317,1.212961,-0.385466,0.773709,1.225115,1.705689,-0.756151,1.184798,-0.613650,0.023381
"white",4,-0.709051,-0.071137,-0.604073,1.330848,0.301425,-0.567739,-0.398840,1.728281,-0.226938,0.429010,-0.196292,0.544867
"white",5,-0.709051,-0.071137,-0.604073,1.545818,0.225104,-0.120590,-0.273921,2.202710,-0.293090,1.044187,0.399933,0.364444
"white",6,-0.709051,-0.044300,1.161820,0.997990,0.148782,1.053177,1.849713,0.711647,0.302275,1.290257,-0.255915,0.316321
"white",5,-0.709051,-0.017462,0.143035,0.027155,1.293601,-0.903101,-0.586220,-0.824601,-0.425393,0.991457,-0.077047,0.225285
"white",6,-0.709051,0.036212,-0.400317,-0.628158,-1.072357,-0.567739,0.288218,-0.892377,-0.689999,0.446586,0.221065,0.039928
"white",6,-0.709051,0.036212,-0.196560,1.136681,-0.156502,0.829602,-0.461300,2.564181,-1.086909,-0.080708,-1.150252,0.100959
"white",6,-0.709051,0.036212,0.618468,0.720609,0.530389,0.047091,0.288218,-0.033885,-0.160786,0.675080,-0.375160,0.556870
"white",5,-0.709051,0.036212,2.520199,-0.492935,-0.309145,-1.014888,-1.023438,-0.847193,-0.425393,0.991457,-0.017425,0.580551
"white",5,-0.709051,0.063049,-0.060722,0.235191,0.148782,0.047091,0.413137,0.406656,-1.285363,0.288398,-1.090630,0.415217
"white",6,-0.709051,0.063049,0.686387,-0.631625,-0.538109,0.158878,-0.648679,-0.892377,-1.020757,-0.238897,-0.792517,0.388868
"white",7,-0.709051,0.197235,-0.196560,0.987588,-0.080181,1.444433,-0.398840,2.360854,-0.822302,0.007174,-1.269497,0.413147
"white",5,-0.709051,0.197235,0.482630,0.443227,0.072461,-0.120590,0.413137,0.372768,-1.549970,1.290257,-0.434782,0.008676
"white",5,-0.709051,0.277747,0.414711,0.151977,-0.003860,-0.567739,-0.336380,0.237217,1.691458,-0.432238,-0.673272,0.461291
"white",4,-0.709051,0.304584,-1.487020,0.162379,-0.003860,-0.288271,-0.149001,-0.824601,-0.359241,0.692657,1.622194,0.142282
"white",5,-0.709051,0.895002,-0.739911,-0.683634,-0.843394,0.773709,-0.960979,-0.711642,-0.822302,0.270821,-1.031007,0.033366
"white",5,-0.709051,1.887978,1.229739,-0.832727,-1.072357,1.835688,-0.773599,-0.914969,-0.557696,1.114492,0.101820,0.452100
"white",5,-0.680986,0.250909,0.958063,-0.312637,-1.530285,0.606028,-0.211461,0.259809,-0.756151,1.272681,-0.732895,0.437650
"white",6,-0.624855,-0.661555,0.143035,0.183182,0.072461,-0.344164,-0.024081,0.350176,-0.491544,-0.045555,-0.136670,0.492549
"white",6,-0.624855,-0.661555,0.550549,0.616591,-0.003860,0.214772,-0.773599,1.479770,-0.160786,1.747246,0.161443,0.081895
"white",4,-0.624855,-0.607881,0.210954,-0.038723,-0.614430,-1.182569,-0.336380,0.124258,-0.226938,0.587198,0.042198,0.399350
"white",6,-0.624855,-0.607881,1.161820,-0.874334,-0.919715,-0.232377,-0.086541,-0.914969,-0.756151,-0.151014,-1.031007,0.718360
"white",6,-0.624855,-0.581043,-0.196560,1.067336,-0.309145,0.438347,0.787896,1.615322,-0.094635,2.133928,-0.673272,0.222482
"white",7,-0.624855,-0.581043,-0.060722,0.415489,-0.385466,0.661921,-0.898519,1.253852,-0.293090,0.499316,-0.971385,0.198626
"white",5,-0.624855,-0.554206,-1.079506,-0.111535,-0.919715,0.326559,-0.336380,0.282401,0.566881,1.342987,0.101820,0.610646
"white",6,-0.624855,-0.554206,-0.060722,-0.603887,-1.453963,-0.455952,1.162655,-0.327580,-0.226938,-0.414661,-0.852140,0.248782
"white",5,-0.624855,-0.500532,0.143035,0.304537,-0.538109,-0.008803,-0.711139,1.095708,-0.623848,0.323551,-0.375160,0.744147
"white",5,-0.624855,-0.473695,-0.400317,-0.111535,0.530389,-1.238463,-1.085898,-0.666458,1.360700,0.499316,-0.911762,0.526534
"white",7,-0.624855,-0.473695,-0.060722,1.188690,-0.461787,0.885496,1.162655,1.434587,-0.623848,0.885998,-0.792517,0.167848
"white",5,-0.624855,-0.473695,0.550549,0.210921,-0.614430,0.494240,-0.523760,0.304993,-0.094635,1.342987,-0.196292,0.079149
"white",5,-0.624855,-0.446857,-0.807830,-0.035255,-1.072357,0.661921,-0.461300,0.508320,-0.359241,0.534469,-0.434782,0.385239
"white",6,-0.624855,-0.446857,-0.536154,0.588853,-0.461787,1.332645,-0.523760,1.547546,0.037668,0.780539,0.519178,0.667602
"white",6,-0.624855,-0.446857,-0.264479,0.366948,0.683031,2.226944,-0.523760,0.553503,0.103820,2.028469,-0.017425,0.130337
"white",5,-0.624855,-0.420020,-1.283263,-0.874334,-0.385466,2.841774,-0.523760,-0.869785,-0.756151,1.044187,-0.554027,0.478854
"white",7,-0.624855,-0.420020,-0.671992,0.408555,-0.767072,-0.232377,1.350035,0.508320,0.699184,0.745386,-0.375160,0.321191
"white",6,-0.624855,-0.420020,-0.332398,-0.631625,0.148782,-0.176483,-0.211461,-0.869785,-1.351515,-0.274050,-0.792517,0.711808
"white",5,-0.624855,-0.420020,0.075116,0.717142,-0.309145,1.668007,-0.773599,1.750873,0.169971,0.938728,-0.255915,0.214628
"white",6,-0.624855,-0.420020,0.346792,-0.069928,-0.614430,0.494240,-0.773599,-0.045181,-0.226938,1.782399,0.161443,0.638333
"white",7,-0.624855,-0.420020,1.161820,-0.007517,1.522565,0.494240,-1.148358,-0.802009,-0.293090,0.270821,-0.971385,0.049248
"white",6,-0.624855,-0.393183,-0.400317,0.554180,-0.538109,-0.511845,1.287575,0.711647,0.699184,0.323551,-0.434782,0.690736
"white",5,-0.624855,-0.393183,0.007197,-0.354244,-0.843394,-0.400058,0.288218,-0.576091,0.434578,1.817552,-0.375160,0.463545
"white",6,-0.624855,-0.393183,0.346792,0.443227,-0.156502,0.326559,0.225758,0.485728,0.169971,0.921151,-0.792517,0.651941
"white",5,-0.624855,-0.393183,1.161820,0.096501,1.598886,0.214772,-0.711139,-0.847193,-0.491544,0.569622,-0.196292,0.563630
"white",4,-0.624855,-0.366346,-2.030372,-0.784185,-0.538109,0.102985,-0.523760,-0.937561,-0.425393,-0.274050,0.817290,0.237983
"white",5,-0.624855,-0.366346,-1.487020,-0.243291,-1.225000,0.214772,-0.523760,0.304993,-0.359241,0.481739,-0.255915,0.061451
"white",6,-0.624855,-0.339509,0.618468,0.304537,-0.385466,1.109071,-0.523760,0.914973,0.302275,0.903575,-0.852140,0.744310
"white",6,-0.624855,-0.312672,-0.468236,0.828094,-0.461787,0.829602,0.662977,1.479770,-0.689999,1.114492,-0.494405,0.456891
"white",7,-0.624855,-0.312672,-0.060722,-0.111535,-0.309145,-0.064696,1.162655,0.033890,-0.491544,0.095057,-1.329120,0.064807
"white",6,-0.624855,-0.285834,-0.943668,0.616591,0.454067,0.158878,-0.149001,0.372768,0.169971,0.798116,-0.613650,0.424380
"white",5,-0.624855,-0.285834,-0.536154,-0.596953,-0.538109,-0.847207,-0.211461,-0.779417,-0.954605,-0.959532,-0.613650,0.101565
"white",5,-0.624855,-0.285834,-0.060722,-0.062994,0.454067,-0.120590,0.038378,-0.666458,0.699184,1.641787,-0.375160,0.649931
"white",6,-0.624855,-0.285834,0.618468,0.304537,-0.461787,1.164964,-0.523760,0.869790,0.236123,0.956304,-0.911762,0.010598
"white",5,-0.624855,-0.258997,-0.604073,-0.319571,-0.690751,-0.958995,0.350678,-0.485723,-0.689999,-0.256473,-0.434782,0.501874
"white",7,-0.624855,-0.258997,0.550549,-0.458262,-0.080181,1.332645,0.475597,-0.869785,2.882186,0.341127,-1.269497,0.091000
"white",5,-0.624855,-0.232160,-1.487020,-0.631625,-0.614430,-0.623633,-0.086541,-0.892377,-1.020757,-0.537697,-0.017425,0.357401
"white",5,-0.624855,-0.232160,-1.079506,-0.083797,-0.003860,-0.903101,-0.836059,0.192033,-0.293090,0.182939,0.757668,0.021734
"white",5,-0.624855,-0.232160,-0.671992,-0.513738,-0.690751,1.276752,0.100838,-0.508315,-0.557696,1.026610,0.280688,0.513031
"white",6,-0.624855,-0.232160,-0.536154,1.275372,-0.614430,-0.344164,1.350035,2.021975,-0.028483,-0.027979,0.399933,0.446154
"white",6,-0.624855,-0.232160,-0.536154,1.275372,-0.538109,-0.344164,1.350035,2.021975,-0.028483,-0.027979,0.399933,0.706023
"white",5,-0.624855,-0.232160,1.229739,-0.596953,-0.919715,1.612114,-0.898519,-0.643866,0.500729,0.675080,-0.494405,0.483455
"white",6,-0.624855,-0.205323,-1.011587,-0.527607,-0.309145,-0.232377,-1.398197,0.011298,-1.020757,-0.572850,-1.031007,0.504536
"white",6,-0.624855,-0.205323,0.075116,-0.042190,1.369922,-1.126676,-0.523760,-0.350172,-1.153060,-1.311062,-0.852140,0.313075
"white",6,-0.624855,-0.205323,0.414711,0.443227,-0.232824,0.773709,0.475597,0.689055,0.037668,1.079339,-0.971385,0.210571
"white",6,-0.624855,-0.178486,-0.468236,1.344717,0.301425,0.829602,0.725436,1.999384,-0.226938,1.483599,-0.434782,0.701685
"white",6,-0.624855,-0.178486,-0.332398,0.484835,-1.148679,1.556220,-0.773599,1.299035,-0.226938,0.024751,-0.554027,0.350704
"white",7,-0.624855,-0.178486,0.278873,-0.319571,0.606710,-0.791314,-0.461300,-0.734234,-0.557696,-0.537697,-0.911762,0.461669
"white",6,-0.624855,-0.178486,1.161820,-0.492935,-0.767072,-0.567739,0.600517,-0.824601,-0.623848,-0.713462,-0.434782,0.674110
"white",5,-0.624855,-0.151648,0.143035,2.038170,-0.538109,1.444433,1.662334,2.541589,-0.756151,1.448446,-0.494405,0.159036
"white",7,-0.624855,-0.151648,0.550549,-0.458262,-0.080181,1.388539,0.475597,-0.869785,2.816035,0.376280,-1.209875,0.247490
"white",5,-0.624855,-0.124811,-0.060722,0.131173,-1.072357,1.388539,-0.211461,0.553503,-0.491544,2.028469,-0.196292,0.281532
"white",6,-0.624855,-0.124811,1.161820,-0.735643,-0.690751,0.214772,-1.460657,-0.802009,0.500729,0.341127,-0.494405,0.018142
"white",6,-0.624855,-0.097974,-0.400317,0.776085,-0.385466,0.773709,-0.149001,2.202710,-1.219212,-0.344355,-1.388742,0.267343
"white",5,-0.624855,-0.097974,-0.400317,0.855832,0.148782,1.388539,-0.711139,1.524954,0.434578,1.026610,-0.434782,0.305473
"white",6,-0.624855,-0.097974,-0.264479,1.240699,0.606710,2.953561,-0.523760,2.021975,-0.557696,1.448446,-0.732895,0.351104
"white",5,-0.624855,-0.071137,0.550549,-0.024854,0.301425,-0.064696,-0.211461,-0.643866,-0.028483,1.061763,-0.255915,0.655765
"white",6,-0.624855,-0.071137,2.859794,2.038170,-0.385466,0.773709,1.787253,3.241937,-0.557696,0.956304,-0.554027,0.685021
"white",6,-0.624855,-0.017462,0.075116,1.206026,-0.232824,0.773709,1.225115,1.750873,-0.756151,0.956304,-0.673272,0.173924
"white",5,-0.624855,0.063049,-0.196560,-0.430524,0.301425,0.382453,-0.836059,-0.576091,-1.086909,0.007174,-0.434782,0.606510
"white",6,-0.624855,0.063049,-0.060722,1.344717,-0.461787,1.220858,1.787253,1.660505,-0.425393,1.167222,-0.554027,0.671632
"white",5,-0.624855,0.250909,-0.468236,-0.215553,-0.767072,1.779795,0.163298,-0.146845,-0.094635,1.624210,0.698045,0.629696
"white",5,-0.624855,0.277747,0.210954,0.165846,-0.232824,0.102985,0.850356,-0.011294,-0.359241,0.622351,-0.911762,0.449432
"white",5,-0.624855,0.304584,-0.604073,-0.243291,0.377746,-0.120590,-0.711139,-0.689050,0.566881,0.411433,-0.255915,0.061423
"white",5,-0.624855,0.331421,-0.604073,-0.243291,0.377746,-0.064696,-0.711139,-0.689050,0.566881,0.341127,-0.196292,0.622284
"white",6,-0.624855,0.331421,-0.400317,0.304537,-0.156502,-0.120590,-0.586220,0.530912,-0.491544,0.798116,-0.196292,0.169065
"white",5,-0.624855,0.385095,-1.554939,0.151977,0.148782,-0.623633,-0.024081,-0.802009,-0.028483,0.042327,1.294270,0.107970
"white",5,-0.624855,0.438770,-0.400317,-0.250226,0.301425,0.550134,-0.773599,-0.756826,-0.491544,0.745386,-0.196292,0.703724
"white",3,-0.624855,0.465607,-0.739911,1.206026,0.988316,0.606028,-1.273278,2.518997,-0.226938,1.448446,-0.494405,0.442556
"white",5,-0.624855,0.814490,0.346792,-0.049124,0.301425,-0.176483,-0.836059,-0.779417,-0.226938,1.096916,-0.255915,0.431010
"white",5,-0.624855,0.948676,0.210954,-0.049124,0.301425,-0.344164,-0.211461,-0.779417,-0.623848,0.411433,-0.136670,0.170712
"white",6,-0.624855,0.948676,1.025982,-0.596953,-0.614430,0.550134,-0.086541,-0.779417,-1.153060,0.762963,-1.269497,0.319782
"white",6,-0.624855,2.558908,2.656037,-0.631625,-0.919715,-1.182569,-0.648679,-0.802009,-0.491544,-1.047415,-0.911762,0.528040
"white",5,-0.624855,5.752533,-0.807830,-0.333440,-0.080181,-0.344164,-0.711139,-0.779417,0.633033,0.446586,0.101820,0.391296
"white",5,-0.540658,-0.795741,0.075116,-0.284899,-0.003860,-0.791314,0.912816,-0.892377,-0.888454,-0.906803,-1.150252,0.438097
"white",5,-0.540658,-0.768904,-2.166210,-0.284899,-1.835570,0.214772,0.787896,0.327585,0.500729,0.850845,-0.077047,0.163880
