Approval,Debt-to-Income Ratio,FICO Score,Request Amount,Interest
"T",0.050000,663,10000,4500.000000
"T",0.050000,663,16000,7200.000000
"T",0.050000,663,21000,9450.000000
"T",0.050000,663,24000,10800.000000
"T",0.050000,663,24000,10800.000000
"T",0.050000,664,500,225.000000
"T",0.050000,664,3000,1350.000000
"T",0.050000,664,6000,2700.000000
"T",0.050000,664,12000,5400.000000
"T",0.050000,664,12000,5400.000000
"T",0.050000,664,12000,5400.000000
"T",0.050000,664,29000,13050.000000
"T",0.050000,664,33000,14850.000000
"T",0.050000,665,4000,1800.000000
"T",0.050000,665,4000,1800.000000
"T",0.050000,665,6000,2700.000000
"T",0.050000,665,7000,3150.000000
"T",0.050000,665,7000,3150.000000
"T",0.050000,665,7000,3150.000000
"T",0.050000,665,9000,4050.000000
"T",0.050000,665,9000,4050.000000
"T",0.050000,665,9000,4050.000000
"T",0.050000,665,12000,5400.000000
"T",0.050000,665,13000,5850.000000
"T",0.050000,665,15000,6750.000000
"T",0.050000,665,15000,6750.000000
"T",0.050000,665,17000,7650.000000
"T",0.050000,665,20000,9000.000000
"T",0.050000,666,6000,2700.000000
"T",0.050000,666,6000,2700.000000
"T",0.050000,666,6000,2700.000000
"T",0.050000,666,6000,2700.000000
"T",0.050000,666,7000,3150.000000
"T",0.050000,666,11000,4950.000000
"T",0.050000,666,14000,6300.000000
"T",0.050000,666,17000,7650.000000
"T",0.050000,666,21000,9450.000000
"T",0.050000,666,36000,16200.000000
"T",0.050000,667,1000,450.000000
"T",0.050000,667,1000,450.000000
"T",0.050000,667,2000,900.000000
"T",0.050000,667,5000,2250.000000
"T",0.050000,667,5000,2250.000000
"T",0.050000,667,7000,3150.000000
"T",0.050000,667,7000,3150.000000
"T",0.050000,667,8000,3600.000000
"T",0.050000,667,8000,3600.000000
"T",0.050000,667,9000,4050.000000
"T",0.050000,667,10000,4500.000000
"T",0.050000,667,11000,4950.000000
"T",0.050000,667,14000,6300.000000
"T",0.050000,667,15000,6750.000000
"T",0.050000,667,17000,7650.000000
"T",0.050000,667,20000,9000.000000
"T",0.050000,667,37000,16650.000000
"T",0.050000,668,1000,450.000000
"T",0.050000,668,2000,900.000000
"T",0.050000,668,2000,900.000000
"T",0.050000,668,2000,900.000000
"T",0.050000,668,5000,2250.000000
"T",0.050000,668,5000,2250.000000
"T",0.050000,668,6000,2700.000000
"T",0.050000,668,6000,2700.000000
"T",0.050000,668,7000,3150.000000
"T",0.050000,668,10000,4500.000000
"T",0.050000,668,10000,4500.000000
"T",0.050000,668,12000,5400.000000
"T",0.050000,668,14000,6300.000000
"T",0.050000,668,15000,6750.000000
"T",0.050000,668,21000,9450.000000
"T",0.050000,668,25000,11250.000000
"T",0.050000,669,500,225.000000
"T",0.050000,669,3000,1350.000000
"T",0.050000,669,4000,1800.000000
"T",0.050000,669,6000,2700.000000
"T",0.050000,669,7000,3150.000000
"T",0.050000,669,8000,3600.000000
"T",0.050000,669,8000,3600.000000
"T",0.050000,669,10000,4500.000000
"T",0.050000,669,15000,6750.000000
"T",0.050000,669,15000,6750.000000
"T",0.050000,669,21000,9450.000000
"T",0.050000,670,2000,900.000000
"T",0.050000,670,5000,2250.000000
"T",0.050000,670,8000,3600.000000
"T",0.050000,670,8000,3600.000000
"T",0.050000,670,9000,4050.000000
"T",0.050000,670,10000,4500.000000
"T",0.050000,670,11000,4950.000000
"T",0.050000,670,13000,5850.000000
"T",0.050000,670,17000,7650.000000
"T",0.050000,670,22000,9900.000000
"T",0.050000,670,25000,11250.000000
"T",0.050000,670,30000,13500.000000
"T",0.050000,671,3000,1350.000000
"T",0.050000,671,3000,1350.000000
"T",0.050000,671,3000,1350.000000
"T",0.050000,671,4000,1800.000000
"T",0.050000,671,5000,2250.000000
"T",0.050000,671,6000,2700.000000
"T",0.050000,671,7000,3150.000000
"T",0.050000,671,7000,3150.000000
"T",0.050000,671,8000,3600.000000
"T",0.050000,671,9000,4050.000000
"T",0.050000,671,9000,4050.000000
"T",0.050000,671,11000,4950.000000
"T",0.050000,671,12000,5400.000000
"T",0.050000,671,13000,5850.000000
"T",0.050000,671,13000,5850.000000
"T",0.050000,671,17000,7650.000000
"T",0.050000,671,18000,8100.000000
"T",0.050000,672,3000,1350.000000
"T",0.050000,672,4000,1800.000000
"T",0.050000,672,4000,1800.000000
"T",0.050000,672,6000,2700.000000
"T",0.050000,672,7000,3150.000000
"T",0.050000,672,7000,3150.000000
"T",0.050000,672,11000,4950.000000
"T",0.050000,672,11000,4950.000000
"T",0.050000,672,11000,4950.000000
"T",0.050000,672,12000,5400.000000
"T",0.050000,672,12000,5400.000000
"T",0.050000,672,13000,5850.000000
"T",0.050000,672,14000,6300.000000
"T",0.050000,672,15000,6750.000000
"T",0.050000,672,17000,7650.000000
"T",0.050000,672,17000,7650.000000
"T",0.050000,672,18000,8100.000000
"T",0.050000,672,18000,8100.000000
"T",0.050000,673,1000,450.000000
"T",0.050000,673,2000,900.000000
"T",0.050000,673,3000,1350.000000
"T",0.050000,673,3000,1350.000000
"T",0.050000,673,5000,2250.000000
"T",0.050000,673,8000,3600.000000
"T",0.050000,673,9000,4050.000000
"T",0.050000,673,9000,4050.000000
"T",0.050000,673,11000,4950.000000
"T",0.050000,673,11000,4950.000000
"T",0.050000,673,13000,5850.000000
"T",0.050000,673,13000,5850.000000
"T",0.050000,673,15000,6750.000000
"T",0.050000,673,17000,7650.000000
"T",0.050000,673,23000,10350.000000
"T",0.050000,673,28000,12600.000000
"T",0.050000,674,3000,1350.000000
"T",0.050000,674,3000,1350.000000
"T",0.050000,674,5000,2250.000000
"T",0.050000,674,7000,3150.000000
"T",0.050000,674,8000,3600.000000
"T",0.050000,674,8000,3600.000000
"T",0.050000,674,8000,3600.000000
"T",0.050000,674,9000,4050.000000
"T",0.050000,674,10000,4500.000000
"T",0.050000,674,12000,5400.000000
"T",0.050000,674,12000,5400.000000
"T",0.050000,674,13000,5850.000000
"T",0.050000,674,13000,5850.000000
"T",0.050000,674,22000,9900.000000
"T",0.050000,674,22000,9900.000000
"T",0.050000,674,36000,16200.000000
"T",0.050000,675,1000,450.000000
"T",0.050000,675,1000,450.000000
"T",0.050000,675,2000,900.000000
"T",0.050000,675,4000,1800.000000
"T",0.050000,675,5000,2250.000000
"T",0.050000,675,6000,2700.000000
"T",0.050000,675,7000,3150.000000
"T",0.050000,675,8000,3600.000000
"T",0.050000,675,10000,4500.000000
"T",0.050000,675,12000,5400.000000
"T",0.050000,675,12000,5400.000000
"T",0.050000,675,13000,5850.000000
"T",0.050000,675,14000,6300.000000
"T",0.050000,675,15000,6750.000000
"T",0.050000,675,16000,7200.000000
"T",0.050000,675,24000,10800.000000
"T",0.050000,676,1000,450.000000
"T",0.050000,676,2000,900.000000
"T",0.050000,676,3000,1350.000000
"T",0.050000,676,4000,1800.000000
"T",0.050000,676,4000,1800.000000
"T",0.050000,676,5000,2250.000000
"T",0.050000,676,5000,2250.000000
"T",0.050000,676,5000,2250.000000
"T",0.050000,676,6000,2700.000000
"T",0.050000,676,6000,2700.000000
"T",0.050000,676,6000,2700.000000
"T",0.050000,676,7000,3150.000000
"T",0.050000,676,7000,3150.000000
"T",0.050000,676,8000,3600.000000
"T",0.050000,676,8000,3600.000000
"T",0.050000,676,8000,3600.000000
"T",0.050000,676,11000,4950.000000
"T",0.050000,676,14000,6300.000000
"T",0.050000,676,15000,6750.000000
"T",0.050000,676,17000,7650.000000
"T",0.050000,676,18000,8100.000000
"T",0.050000,676,19000,8550.000000
"T",0.050000,676,21000,9450.000000
"T",0.050000,676,32000,14400.000000
"T",0.050000,677,4000,1800.000000
"T",0.050000,677,6000,2700.000000
"T",0.050000,677,6000,2700.000000
"T",0.050000,677,7000,3150.000000
"T",0.050000,677,8000,3600.000000
"T",0.050000,677,8000,3600.000000
"T",0.050000,677,8000,3600.000000
"T",0.050000,677,10000,4500.000000
"T",0.050000,677,11000,4950.000000
"T",0.050000,677,12000,5400.000000
"T",0.050000,677,12000,5400.000000
"T",0.050000,677,13000,5850.000000
"T",0.050000,677,13000,5850.000000
"T",0.050000,677,13000,5850.000000
"T",0.050000,677,13000,5850.000000
"T",0.050000,677,15000,6750.000000
"T",0.050000,677,20000,9000.000000
"T",0.050000,677,28000,12600.000000
"T",0.050000,677,32000,14400.000000
"T",0.050000,678,1000,450.000000
"T",0.050000,678,1000,450.000000
"T",0.050000,678,1000,450.000000
"T",0.050000,678,1000,450.000000
"T",0.050000,678,2000,900.000000
"T",0.050000,678,3000,1350.000000
"T",0.050000,678,4000,1800.000000
"T",0.050000,678,5000,2250.000000
"T",0.050000,678,5000,2250.000000
"T",0.050000,678,6000,2700.000000
"T",0.050000,678,7000,3150.000000
"T",0.050000,678,9000,4050.000000
"T",0.050000,678,10000,4500.000000
"T",0.050000,678,11000,4950.000000
"T",0.050000,678,12000,5400.000000
"T",0.050000,678,14000,6300.000000
"T",0.050000,678,17000,7650.000000
"T",0.050000,678,19000,8550.000000
"T",0.050000,678,21000,9450.000000
"T",0.050000,678,23000,10350.000000
"T",0.050000,679,2000,900.000000
"T",0.050000,679,2000,900.000000
"T",0.050000,679,3000,1350.000000
"T",0.050000,679,4000,1800.000000
"T",0.050000,679,5000,2250.000000
"T",0.050000,679,6000,2700.000000
"T",0.050000,679,7000,3150.000000
"T",0.050000,679,7000,3150.000000
"T",0.050000,679,7000,3150.000000
"T",0.050000,679,9000,4050.000000
"T",0.050000,679,9000,4050.000000
"T",0.050000,679,17000,7650.000000
"T",0.050000,679,18000,8100.000000
"T",0.050000,679,19000,8550.000000
"T",0.050000,679,22000,9900.000000
"T",0.050000,680,1000,450.000000
"T",0.050000,680,2000,900.000000
"T",0.050000,680,2000,900.000000
"T",0.050000,680,3000,1350.000000
"T",0.050000,680,3000,1350.000000
"T",0.050000,680,4000,1800.000000
"T",0.050000,680,5000,2250.000000
"T",0.050000,680,5000,2250.000000
"T",0.050000,680,6000,2700.000000
"T",0.050000,680,6000,2700.000000
"T",0.050000,680,6000,2700.000000
"T",0.050000,680,7000,3150.000000
"T",0.050000,680,8000,3600.000000
"T",0.050000,680,9000,4050.000000
"T",0.050000,680,9000,4050.000000
"T",0.050000,680,11000,4950.000000
"T",0.050000,680,15000,6750.000000
"T",0.050000,680,16000,7200.000000
"T",0.050000,680,18000,8100.000000
"T",0.050000,680,21000,9450.000000
"T",0.050000,680,33000,14850.000000
"T",0.050000,680,36000,16200.000000
"T",0.050000,681,1000,450.000000
"T",0.050000,681,3000,1350.000000
"T",0.050000,681,4000,1800.000000
"T",0.050000,681,4000,1800.000000
"T",0.050000,681,5000,2250.000000
"T",0.050000,681,5000,2250.000000
"T",0.050000,681,6000,2700.000000
"T",0.050000,681,7000,3150.000000
"T",0.050000,681,7000,3150.000000
"T",0.050000,681,10000,4500.000000
"T",0.050000,681,10000,4500.000000
"T",0.050000,681,11000,4950.000000
"T",0.050000,681,11000,4950.000000
"T",0.050000,681,16000,7200.000000
"T",0.050000,681,16000,7200.000000
"T",0.050000,681,16000,7200.000000
"T",0.050000,682,2000,900.000000
"T",0.050000,682,3000,1350.000000
"T",0.050000,682,4000,1800.000000
"T",0.050000,682,5000,2250.000000
"T",0.050000,682,6000,2700.000000
"T",0.050000,682,7000,3150.000000
"T",0.050000,682,8000,3600.000000
"T",0.050000,682,8000,3600.000000
"T",0.050000,682,9000,4050.000000
"T",0.050000,682,9000,4050.000000
"T",0.050000,682,10000,4500.000000
"T",0.050000,682,11000,4950.000000
"T",0.050000,682,11000,4950.000000
"T",0.050000,682,11000,4950.000000
"T",0.050000,682,13000,5850.000000
"T",0.050000,682,17000,7650.000000
"T",0.050000,682,21000,9450.000000
"T",0.050000,682,33000,14850.000000
"T",0.050000,683,1000,450.000000
"T",0.050000,683,1000,450.000000
"T",0.050000,683,2000,900.000000
"T",0.050000,683,3000,1350.000000
"T",0.050000,683,3000,1350.000000
"T",0.050000,683,6000,2700.000000
"T",0.050000,683,6000,2700.000000
"T",0.050000,683,7000,3150.000000
"T",0.050000,683,8000,3600.000000
"T",0.050000,683,8000,3600.000000
"T",0.050000,683,8000,3600.000000
"T",0.050000,683,8000,3600.000000
"T",0.050000,683,9000,4050.000000
"T",0.050000,683,9000,4050.000000
"T",0.050000,683,10000,4500.000000
"T",0.050000,683,11000,4950.000000
"T",0.050000,683,11000,4950.000000
"T",0.050000,683,11000,4950.000000
"T",0.050000,683,12000,5400.000000
"T",0.050000,683,14000,6300.000000
"T",0.050000,683,26000,11700.000000
"T",0.050000,683,27000,12150.000000
"T",0.050000,684,1000,450.000000
"T",0.050000,684,2000,900.000000
"T",0.050000,684,2000,900.000000
"T",0.050000,684,3000,1350.000000
"T",0.050000,684,3000,1350.000000
"T",0.050000,684,5000,2250.000000
"T",0.050000,684,5000,2250.000000
"T",0.050000,684,6000,2700.000000
"T",0.050000,684,7000,3150.000000
"T",0.050000,684,7000,3150.000000
"T",0.050000,684,7000,3150.000000
"T",0.050000,684,8000,3600.000000
"T",0.050000,684,8000,3600.000000
"T",0.050000,684,8000,3600.000000
"T",0.050000,684,8000,3600.000000
"T",0.050000,684,10000,4500.000000
"T",0.050000,684,10000,4500.000000
"T",0.050000,684,10000,4500.000000
"T",0.050000,684,11000,4950.000000
"T",0.050000,684,11000,4950.000000
"T",0.050000,684,11000,4950.000000
"T",0.050000,684,11000,4950.000000
"T",0.050000,684,12000,5400.000000
"T",0.050000,684,13000,5850.000000
"T",0.050000,684,16000,7200.000000
"T",0.050000,684,17000,7650.000000
"T",0.050000,684,20000,9000.000000
"T",0.050000,684,24000,10800.000000
"T",0.050000,684,25000,11250.000000
"T",0.050000,684,26000,11700.000000
"T",0.050000,684,28000,12600.000000
"T",0.050000,684,32000,14400.000000
"T",0.050000,685,1000,450.000000
"T",0.050000,685,2000,900.000000
"T",0.050000,685,3000,1350.000000
"T",0.050000,685,4000,1800.000000
"T",0.050000,685,4000,1800.000000
"T",0.050000,685,4000,1800.000000
"T",0.050000,685,4000,1800.000000
"T",0.050000,685,5000,2250.000000
"T",0.050000,685,5000,2250.000000
"T",0.050000,685,6000,2700.000000
"T",0.050000,685,7000,3150.000000
"T",0.050000,685,7000,3150.000000
"T",0.050000,685,7000,3150.000000
"T",0.050000,685,7000,3150.000000
"T",0.050000,685,8000,3600.000000
"T",0.050000,685,8000,3600.000000
"T",0.050000,685,10000,4500.000000
"T",0.050000,685,10000,4500.000000
"T",0.050000,685,11000,4950.000000
"T",0.050000,685,11000,4950.000000
"T",0.050000,685,12000,5400.000000
"T",0.050000,685,14000,6300.000000
"T",0.050000,685,18000,8100.000000
"T",0.050000,685,18000,8100.000000
"T",0.050000,685,18000,8100.000000
"T",0.050000,685,19000,8550.000000
"T",0.050000,685,21000,9450.000000
"T",0.050000,685,23000,10350.000000
"T",0.050000,685,28000,12600.000000
"T",0.050000,685,28000,12600.000000
"T",0.050000,686,1000,450.000000
"T",0.050000,686,1000,450.000000
"T",0.050000,686,2000,900.000000
"T",0.050000,686,3000,1350.000000
"T",0.050000,686,4000,1800.000000
"T",0.050000,686,4000,1800.000000
"T",0.050000,686,6000,2700.000000
"T",0.050000,686,6000,2700.000000
"T",0.050000,686,8000,3600.000000
"T",0.050000,686,8000,3600.000000
"T",0.050000,686,8000,3600.000000
"T",0.050000,686,11000,4950.000000
"T",0.050000,686,11000,4950.000000
"T",0.050000,686,12000,5400.000000
"T",0.050000,686,16000,7200.000000
"T",0.050000,686,33000,14850.000000
"T",0.050000,687,1000,450.000000
"T",0.050000,687,3000,1350.000000
"T",0.050000,687,3000,1350.000000
"T",0.050000,687,4000,1800.000000
"T",0.050000,687,6000,2700.000000
"T",0.050000,687,6000,2700.000000
"T",0.050000,687,7000,3150.000000
"T",0.050000,687,7000,3150.000000
"T",0.050000,687,7000,3150.000000
"T",0.050000,687,7000,3150.000000
"T",0.050000,687,8000,3600.000000
"T",0.050000,687,9000,4050.000000
"T",0.050000,687,9000,4050.000000
"T",0.050000,687,9000,4050.000000
"T",0.050000,687,12000,5400.000000
"T",0.050000,687,13000,5850.000000
"T",0.050000,687,13000,5850.000000
"T",0.050000,687,15000,6750.000000
"T",0.050000,687,18000,8100.000000
"T",0.050000,687,18000,8100.000000
"T",0.050000,687,23000,10350.000000
"T",0.050000,687,23000,10350.000000
"T",0.050000,687,30000,13500.000000
"T",0.050000,687,32000,14400.000000
"T",0.050000,687,33000,14850.000000
"T",0.050000,688,500,225.000000
"T",0.050000,688,3000,1350.000000
"T",0.050000,688,4000,1800.000000
"T",0.050000,688,4000,1800.000000
"T",0.050000,688,4000,1800.000000
"T",0.050000,688,5000,2250.000000
"T",0.050000,688,5000,2250.000000
"T",0.050000,688,5000,2250.000000
"T",0.050000,688,6000,2700.000000
"T",0.050000,688,6000,2700.000000
"T",0.050000,688,7000,3150.000000
"T",0.050000,688,7000,3150.000000
"T",0.050000,688,8000,3600.000000
"T",0.050000,688,8000,3600.000000
"T",0.050000,688,9000,4050.000000
"T",0.050000,688,9000,4050.000000
"T",0.050000,688,10000,4500.000000
"T",0.050000,688,10000,4500.000000
"T",0.050000,688,10000,4500.000000
"T",0.050000,688,11000,4950.000000
"T",0.050000,688,12000,5400.000000
"T",0.050000,688,14000,6300.000000
"T",0.050000,688,14000,6300.000000
"T",0.050000,688,15000,6750.000000
"T",0.050000,688,15000,6750.000000
"T",0.050000,688,16000,7200.000000
"T",0.050000,688,17000,7650.000000
"T",0.050000,688,17000,7650.000000
"T",0.050000,688,17000,7650.000000
"T",0.050000,688,21000,9450.000000
"T",0.050000,688,22000,9900.000000
"T",0.050000,689,3000,1350.000000
"T",0.050000,689,3000,1350.000000
"T",0.050000,689,3000,1350.000000
"T",0.050000,689,4000,1800.000000
"T",0.050000,689,4000,1800.000000
"T",0.050000,689,4000,1800.000000
"T",0.050000,689,5000,2250.000000
"T",0.050000,689,5000,2250.000000
"T",0.050000,689,6000,2700.000000
"T",0.050000,689,7000,3150.000000
"T",0.050000,689,7000,3150.000000
"T",0.050000,689,8000,3600.000000
"T",0.050000,689,10000,4500.000000
"T",0.050000,689,10000,4500.000000
"T",0.050000,689,11000,4950.000000
"T",0.050000,689,12000,5400.000000
"T",0.050000,689,12000,5400.000000
"T",0.050000,689,15000,6750.000000
"T",0.050000,689,19000,8550.000000
"T",0.050000,689,21000,9450.000000
"T",0.050000,689,24000,10800.000000
"T",0.050000,689,27000,12150.000000
"T",0.050000,689,29000,13050.000000
"T",0.050000,690,1000,450.000000
"T",0.050000,690,3000,1350.000000
"T",0.050000,690,4000,1800.000000
"T",0.050000,690,4000,1800.000000
"T",0.050000,690,5000,2250.000000
"T",0.050000,690,5000,2250.000000
"T",0.050000,690,6000,2700.000000
"T",0.050000,690,7000,3150.000000
"T",0.050000,690,7000,3150.000000
"T",0.050000,690,8000,3600.000000
"T",0.050000,690,8000,3600.000000
"T",0.050000,690,8000,3600.000000
"T",0.050000,690,10000,4500.000000
"T",0.050000,690,10000,4500.000000
"T",0.050000,690,12000,5400.000000
"T",0.050000,690,12000,5400.000000
"T",0.050000,690,12000,5400.000000
"T",0.050000,690,12000,5400.000000
"T",0.050000,690,12000,5400.000000
"T",0.050000,690,14000,6300.000000
"T",0.050000,690,14000,6300.000000
"T",0.050000,690,16000,7200.000000
"T",0.050000,690,18000,8100.000000
"T",0.050000,690,18000,8100.000000
"T",0.050000,690,21000,9450.000000
"T",0.050000,690,24000,10800.000000
"T",0.050000,691,2000,900.000000
"T",0.050000,691,4000,1800.000000
"T",0.050000,691,5000,2250.000000
"T",0.050000,691,5000,2250.000000
"T",0.050000,691,5000,2250.000000
"T",0.050000,691,6000,2700.000000
"T",0.050000,691,7000,3150.000000
"T",0.050000,691,7000,3150.000000
"T",0.050000,691,7000,3150.000000
"T",0.050000,691,7000,3150.000000
"T",0.050000,691,8000,3600.000000
"T",0.050000,691,8000,3600.000000
"T",0.050000,691,9000,4050.000000
